id,name,name_en,name_kana,lat,lon,place_type,is_in,old_name,all_tags
4271603479,"式根島港","","",34.3196482,139.2184653,locality,"","","{""harbour"":""yes"",""name"":""式根島港"",""place"":""locality"",""wikidata"":""Q11487036"",""wikipedia"":""ja:式根島港""}"
4271603486,"袴ヶ崎","","",34.3294846,139.2007031,locality,"","","{""name"":""袴ヶ崎"",""natural"":""cape"",""place"":""locality""}"
4271603487,"足付温泉","","",34.3198614,139.2175764,locality,"","","{""amenity"":""public_bath"",""bath:type"":""onsen"",""fee"":""no"",""name"":""足付温泉"",""natural"":""hot_spring"",""place"":""locality""}"
4277500882,"コシダ崩れ","","",34.5121165,139.2716934,locality,"","","{""name"":""コシダ崩れ"",""place"":""locality""}"
4277500883,"ツムギ根","","",34.5319643,139.2847376,locality,"","","{""name"":""ツムギ根"",""place"":""locality""}"
4277500884,"ナズカタ","","",34.5197251,139.2900012,locality,"","","{""name"":""ナズカタ"",""place"":""locality""}"
4277502439,"亀石","","",34.5171156,139.2683757,locality,"","","{""name"":""亀石"",""place"":""locality""}"
4277502440,"利島港","","",34.5323982,139.2810088,locality,"","","{""harbour"":""yes"",""name"":""利島港"",""place"":""locality""}"
4277502441,"大根","","",34.5305849,139.2720572,locality,"","","{""name"":""大根"",""place"":""locality""}"
4277502442,"橋","","",34.5285706,139.2904128,locality,"","","{""name"":""橋"",""place"":""locality""}"
4277505666,"大和田","","",34.3755434,139.2243463,locality,"","","{""name"":""大和田"",""place"":""locality""}"
4279773270,"里","","",33.8950581,139.5941242,locality,"","","{""name"":""里"",""place"":""locality""}"
4344283097,"新澪池跡","","",34.0506576,139.5024097,locality,"","","{""name"":""新澪池跡"",""place"":""locality""}"
4344301767,"ミノワ","","",34.1173245,139.5492069,locality,"","","{""name"":""ミノワ"",""place"":""locality""}"
4344301770,"六双根","","",34.0907722,139.4823703,locality,"","","{""name"":""六双根"",""place"":""locality""}"
4344301774,"湯ノ浜","","",34.1246277,139.5339853,locality,"","","{""name"":""湯ノ浜"",""place"":""locality""}"
4344301776,"赤場暁","","",34.1052038,139.5602361,locality,"","","{""name"":""赤場暁"",""place"":""locality""}"
4385207873,"千両池","Senryo Pond","せんりょういけ",34.1896899,139.1210909,locality,"","","{""name"":""千両池"",""name:en"":""Senryo Pond"",""name:ja"":""千両池"",""name:ja-Hira"":""せんりょういけ"",""place"":""locality""}"
4385207886,"神木島","","かんきじま",34.2086491,139.1309238,locality,"","","{""name"":""神木島"",""name:ja-Hira"":""かんきじま"",""name:ja-Latn"":""Kanki Jima"",""place"":""locality""}"
4407498658,"アジア磯","","",34.4060931,139.2621067,locality,"","","{""name"":""アジア磯"",""place"":""locality""}"
4407499786,"高根","","",34.3965282,139.2550471,locality,"","","{""name"":""高根"",""place"":""locality""}"
4408687332,"湯の浜漁港","","",34.1240286,139.5314054,locality,"","","{""harbour"":""yes"",""name"":""湯の浜漁港"",""place"":""locality""}"
4409671515,"儀兵岩","Gihei Rock","ぎへい いわ",27.1003084,142.1816202,locality,"","","{""name"":""儀兵岩"",""name:en"":""Gihei Rock"",""name:es"":""Roca Gihei"",""name:fr"":""Rocher de Gihei"",""name:ja-Hira"":""ぎへい いわ"",""name:ja-Latn"":""Gi-hei iwa"",""place"":""locality""}"
4411502515,"二見岩","Futami Rock","ふたみ いわ",27.0954484,142.1995631,locality,"","","{""name"":""二見岩"",""name:en"":""Futami Rock"",""name:fr"":""Rocher Futami"",""name:ja-Hira"":""ふたみ いわ"",""name:ja-Latn"":""Futami-iwa"",""place"":""locality""}"
4411502518,"宮之浜","","",27.1035619,142.1944341,locality,"","","{""name"":""宮之浜"",""natural"":""beach"",""place"":""locality""}"
4411502519,"屏風谷","","",27.0928581,142.205925,locality,"","","{""name"":""屏風谷"",""natural"":""valley"",""place"":""locality""}"
4411502526,"釣浜","","",27.1036527,142.2050476,locality,"","","{""name"":""釣浜"",""natural"":""beach"",""place"":""locality""}"
